episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-14572.078110218048,37,443,13.702703475952148,60.810813903808594,,0.44149915267731626,3.8535449504852295,0.0003,0,6
2,-12863.535701990128,136,344,15.742647171020508,80.33087921142578,,0.3221011978556525,3.392392635345459,0.0002899679793470544,8,22
3,-1041.3703742027283,254,226,33.472442626953125,28.248031616210938,,0.4584357731166433,4.299986124038696,0.0002802714301553792,18,32
4,-12854.054887771606,170,310,39.71176528930664,24.264705657958984,,0.36690224235256513,5.212463855743408,0.00027089913423621466,10,25
5,-14704.249227046967,192,288,36.203125,39.71354293823242,,0.5110231215755144,3.92647647857666,0.00026184024853780535,10,32
6,13357.609764099121,321,159,27.831775665283203,55.76323699951172,,0.4812723624295202,3.7749955654144287,0.00025308429260079314,29,36
7,-18775.520195126534,139,341,38.06475067138672,46.2230224609375,,0.5728541278002555,3.664788246154785,0.0002446211364331022,3,31
8,2268.2086868286133,320,160,25.609375,56.328125,,0.5645926649923678,3.397047281265259,0.0002364409887902892,29,34
9,3712.4517860412598,346,134,17.341039657592773,75.1445083618164,,0.614675408495324,3.4472436904907227,0.00022853438584779901,32,39
10,-10333.088909626007,255,225,18.533334732055664,93.72549438476562,,0.5700240482886633,3.5017035007476807,0.00022089218025202117,13,34
11,-11268.478833198547,293,187,21.901023864746094,80.03412628173828,,0.5893540932970532,3.685930013656616,0.00021350553053747965,16,41
12,-14230.043219566345,250,230,19.46000099182129,95.00000762939453,,0.5926497131586075,3.6158483028411865,0.00020636589089791265,15,35
13,-13862.637888789177,195,285,16.25128173828125,91.53846740722656,,0.6489463414785996,3.5603044033050537,0.00019946500129940805,11,28
14,-16633.771629333496,306,174,15.395424842834473,98.52941131591797,,0.6338425957765735,3.799982786178589,0.00019279487792415645,21,43
15,-18120.405639648438,292,188,15.154109001159668,97.6883544921875,,0.6557091598327344,4.476896047592163,0.00018634780393376557,19,45
16,-9396.119045257568,321,159,14.716510772705078,98.90965270996094,,0.6862369861643193,8.936224222183228,0.00018011632054145026,23,44
17,-11045.164204597473,236,244,14.961864471435547,96.82203674316406,,0.6437600725575497,8.499942541122437,0.00017409321838276893,16,36
18,-702.2474308013916,372,108,15.241935729980469,94.55644989013672,,0.7148545538556987,8.411330223083496,0.00016827152917492326,30,47
19,-10266.96395111084,318,162,15.732704162597656,91.3521957397461,,0.668628671045961,8.798465967178345,0.00016264451765497136,22,43
20,-4059.0600051879883,261,219,17.528736114501953,97.41378784179688,,0.6656026552830424,8.422741889953613,0.00015720567378762787,11,44
21,-440.2508659362793,314,166,13.891719818115234,98.9649658203125,,0.7105697635876931,8.806880235671997,0.00015194870523363552,25,44
22,-6070.695125579834,295,185,12.881356239318848,97.2033920288086,,0.7962001420202709,7.995863676071167,0.00014686753006999494,23,35
23,10132.097774505615,276,204,12.764492988586426,98.91304779052734,,0.8138607288229054,7.779189825057983,0.00014195626975363061,17,36
24,12366.893756866455,317,163,14.252366065979004,97.31861114501953,,0.823101873718091,9.28594422340393,0.00013720924232035216,19,45
25,6886.642791748047,311,169,15.045016288757324,97.90996551513672,,0.8651892344156901,7.619325160980225,0.00013262095581124286,24,42
26,9503.133263111115,271,209,12.734317779541016,99.26199340820312,,0.8425054185920291,9.63900637626648,0.00012818610191887028,19,37
27,11036.996822357178,300,180,12.640000343322754,99.33333587646484,,0.7767117326376868,9.077762603759766,0.00012389954984596798,24,35
28,-8384.714111328125,225,255,14.24000072479248,99.0,,0.8123133114793084,7.658288955688477,0.00011975634036948327,15,34
29,-4822.72696685791,309,171,13.045308113098145,96.03559875488281,,0.8467912464402616,4.125606060028076,0.00011575168010312381,20,42
30,6225.926961898804,253,227,15.592885971069336,97.43083190917969,,0.9382065657911629,3.5902724266052246,0.00011188093595176484,17,42
31,18157.2998046875,269,211,13.96654224395752,99.72119140625,,0.9826044179499149,4.184230327606201,0.00010813962975130155,16,40
32,-5618.244987487793,262,218,13.187023162841797,99.61832427978516,,0.9579660203307867,4.003832101821899,0.00010452343308774506,19,35
33,-8024.025754928589,103,377,5.359223365783691,99.75728607177734,,0.9073877526541888,3.851543426513672,0.00010102816228956827,5,14
34,-9810.570388793945,142,338,11.41549301147461,99.47183227539062,,0.8548985162088948,3.831542730331421,9.764977358750798e-05,10,22
35,-5211.755300521851,130,350,19.08461570739746,99.42308044433594,,0.9069812545331858,3.6385304927825928,9.43843584362235e-05,6,27
36,10480.367557525635,226,254,11.9557523727417,99.11504364013672,,0.8902588723034695,3.69220232963562,9.122813899239946e-05,19,29
37,1440.0734405517578,257,223,13.929961204528809,99.12451171875,,0.8217900277211748,3.6168060302734375,8.817746374406098e-05,16,30
38,72.73375511169434,256,224,17.171875,99.609375,,0.9250475302819283,3.8203327655792236,8.522880328604504e-05,15,39
39,1302.5032024383545,234,246,15.017094612121582,99.35897827148438,,0.8750664648310892,3.611919403076172,8.237874623674024e-05,12,36
40,13857.378211975098,296,184,14.601351737976074,98.81757354736328,,0.9402000366664324,3.8220598697662354,7.96239952913711e-05,18,45
41,8637.500503540039,294,186,15.445577621459961,98.1292495727539,,0.8908607302204011,3.979050636291504,7.696136340726084e-05,16,41
42,9725.570621490479,274,206,16.616788864135742,98.26642608642578,,0.90054770689162,3.882453441619873,7.43877701166592e-05,21,41
43,26167.613861083984,308,172,14.204545021057129,98.5389633178711,,1.0382599495351315,3.973430633544922,7.190023796286954e-05,22,38
44,18283.155507564545,302,178,14.192052841186523,98.92384338378906,,1.0347249871593411,3.7538342475891113,6.949588905555217e-05,23,40
45,31998.334449768066,337,143,14.827893257141113,98.29376983642578,,1.0424766957759857,3.675673723220825,6.717194174121845e-05,25,45
46,22019.2905960083,321,159,14.093457221984863,99.84423065185547,,1.03692766726017,3.6893534660339355,6.492570738506392e-05,18,43
47,27330.08145904541,296,184,12.817567825317383,98.05743408203125,,1.0010757518225704,3.6953794956207275,6.275458726041704e-05,23,35
48,20554.951347351074,288,192,11.93055534362793,99.47916412353516,,1.0398919995014484,4.06754469871521,6.065606954220511e-05,21,36
49,12859.580116271973,249,231,14.02409553527832,99.69879150390625,,1.0094952788509306,3.719881534576416,5.862772640095875e-05,14,31
50,11776.157745361328,220,260,15.159090042114258,99.77272033691406,,1.0854731366552155,3.9582836627960205,5.6667211193993213e-05,15,35
51,18083.221168518066,268,212,13.742536544799805,99.0671615600586,,1.0387259817892505,3.961636543273926,5.477225575051665e-05,18,34
52,14098.462913513184,282,198,14.226949691772461,96.80850982666016,,1.0327287215297505,3.6653823852539062,5.2940667747524644e-05,20,35
53,20286.95425415039,319,161,15.802507400512695,98.74607849121094,,1.1322954458291414,3.7652008533477783,5.117032817344498e-05,21,44
54,7433.617212295532,207,273,15.589371681213379,98.42994689941406,,1.1451712822327849,3.774569272994995,4.94591888765983e-05,14,34
55,3694.561954498291,181,299,17.4254150390625,99.03314971923828,,1.1198561251163484,3.965282678604126,4.78052701956384e-05,13,33
56,642.9430046081543,174,306,15.454023361206055,99.8563232421875,,1.1770089672161983,4.080550909042358,4.620665866923077e-05,11,29
57,7484.383977890015,193,287,14.191709518432617,99.22279357910156,,1.1078445150302008,4.10167932510376,4.466150482231967e-05,14,28
58,-509.79941177368164,171,309,12.029239654541016,98.68421173095703,,1.1351810451281272,3.718447685241699,4.316802102642253e-05,12,22
59,-4700.565866470337,135,345,10.851851463317871,99.44444274902344,,1.0825956258280525,3.739788293838501,4.1724479431476326e-05,11,20
60,-3478.4817204475403,117,363,11.35897445678711,99.78633117675781,,1.1209125714223893,4.262505769729614,4.032920996684308e-05,4,21
61,14433.601921081543,206,274,11.504854202270508,99.39320373535156,,1.1070503946078025,3.653810977935791,3.898059840916191e-05,15,25
62,3803.6684074401855,200,280,17.18000030517578,99.625,,1.1075713120657822,3.6467862129211426,3.7677084514812275e-05,10,35
63,6410.004173278809,178,302,16.230337142944336,100.0,,1.077042535940806,3.7633702754974365,3.64171602148277e-05,12,26
64,682.4353561401367,156,324,16.46794891357422,100.0,,1.0393885921259396,4.235512971878052,3.519936787017176e-05,9,26
65,-11671.933908462524,56,424,11.535715103149414,100.00000762939453,,0.9954694216213529,3.9459664821624756,3.402229858535779e-05,3,12
66,-6018.716675758362,119,361,11.579832077026367,99.3697509765625,,1.0210873655608443,3.9943268299102783,3.288459057846115e-05,8,18
67,8435.043069839478,204,276,15.323530197143555,99.63235473632812,,0.9963524303128642,3.9220376014709473,3.178492760563854e-05,11,28
68,14115.084739685059,271,209,15.250923156738281,98.52398681640625,,1.097594025043341,3.724560260772705,3.072203743833139e-05,19,35
69,24567.63414001465,278,202,15.179856300354004,98.83094024658203,,1.0244017510271783,4.481429815292358,2.9694690391391693e-05,20,37
70,29423.960067749023,315,165,13.282540321350098,98.96825408935547,,1.0129571310405074,4.289120197296143,2.870169790042747e-05,25,38
71,16706.859786987305,250,230,16.46000099182129,99.9000015258789,,0.979514693627592,4.014794588088989,2.7741911146721824e-05,15,39
72,15040.909084320068,300,180,14.65666675567627,98.91667175292969,,1.0325707923282277,3.7292990684509277,2.681421972813484e-05,21,42
73,13992.266654968262,272,208,15.555147171020508,97.61029815673828,,1.0132681170447928,3.821337938308716,2.5917550374450607e-05,18,43
74,19384.536178588867,262,218,16.996183395385742,99.14122009277344,,1.0782156870013377,3.827258586883545,2.505086570568312e-05,16,40
75,26930.63596343994,320,160,14.234375,99.21875,,1.055038020528596,3.9044065475463867,2.4213163031904522e-05,23,43
76,22943.71421813965,297,183,14.09764289855957,99.0740737915039,,1.0619468688964844,3.5033886432647705,2.340347319320717e-05,22,38
77,15428.743858337402,291,189,13.237113952636719,99.05498504638672,,1.0348758019250015,3.945618152618408,2.262085943845746e-05,20,41
78,16246.610801696777,277,203,15.220216751098633,98.37545013427734,,1.0353164035698463,3.6659536361694336,2.186441634154418e-05,22,33
79,27221.07201385498,307,173,13.947882652282715,98.37133026123047,,1.085316015962969,3.7593185901641846,2.1133268753867606e-05,20,38
80,13559.527145385742,294,186,14.56462574005127,99.48979187011719,,1.117506877850678,3.6797983646392822,2.042657079185744e-05,21,44
