episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-21613.615927696228,57,423,9.98245620727539,98.68421173095703,0.9749896377173849,0.5507876500487328,2.3412277698516846,0.0003,3,8
2,-21495.038956165314,61,419,7.672130584716797,97.13114166259766,0.9506047936562776,0.13041704879565671,1.8087365627288818,0.0002899679793470544,3,10
3,-21202.17923808098,71,409,8.873239517211914,96.83098602294922,0.9272567425805891,0.19178560100219869,1.7617261409759521,0.0002802714301553792,3,12
4,-19575.823555469513,86,394,11.94186019897461,100.0,0.9044821490475837,0.27954400137618735,1.800135850906372,0.00027089913423621466,5,10
5,-18091.59770512581,89,391,13.685393333435059,95.505615234375,0.8830799004185551,0.5454949705073466,2.018338441848755,0.00026184024853780535,5,12
6,-21982.83489871025,103,377,12.126214027404785,96.11650848388672,0.8602011127130144,0.9031328490951605,2.352473020553589,0.00025308429260079314,6,17
7,-16640.655628204346,110,370,13.427271842956543,97.04544830322266,0.8406205448507611,1.0368371200561524,2.1066198348999023,0.0002446211364331022,7,16
8,-16527.732739448547,114,366,12.543859481811523,96.27192687988281,0.8214856851283161,1.099165337085724,2.0589993000030518,0.0002364409887902892,7,16
9,-18362.024223327637,107,373,12.925232887268066,98.59812927246094,0.801678063387667,1.3871235903703942,1.8797969818115234,0.00022853438584779901,8,18
10,-22884.992200255394,143,337,14.78321647644043,95.10489654541016,0.7798301105232455,2.083980969587962,1.973534345626831,0.00022089218025202117,9,18
11,-19994.59352350235,143,337,15.398601531982422,95.27971649169922,0.7599762143610228,2.550258074487959,1.8607559204101562,0.00021350553053747965,11,18
12,-19973.713717460632,152,328,13.986842155456543,96.21710968017578,0.7406277836681393,3.440589474780219,1.8441133499145508,0.00020636589089791265,12,20
13,-19348.05572295189,166,314,14.903614044189453,95.93373107910156,0.7217719496686826,3.961409228188651,1.8313992023468018,0.00019946500129940805,13,20
14,-18591.89634037018,184,296,16.146739959716797,94.70108795166016,0.7033961712162303,4.743767487151282,1.8473753929138184,0.00019279487792415645,13,22
15,-17155.68748629093,177,303,15.819209098815918,97.59886932373047,0.6864359179269771,6.580879256410419,1.7629778385162354,0.00018634780393376557,13,24
16,-18479.26779794693,210,270,15.804762840270996,95.11904907226562,0.6689597686315905,8.330432542732783,1.8351788520812988,0.00018011632054145026,18,28
17,-17110.541746139526,190,290,15.415790557861328,95.65789794921875,0.6528298441585951,9.812922018878865,1.8213322162628174,0.00017409321838276893,13,27
18,-15591.718932032585,201,279,15.592039108276367,96.0198974609375,0.6376758944325898,11.451210330514346,1.696634292602539,0.00016827152917492326,14,27
19,-18393.41144800186,212,268,15.382075309753418,96.9339599609375,0.6217273892939402,13.520247095281428,1.7934160232543945,0.00016264451765497136,16,30
20,-14964.44003021717,213,267,17.5821590423584,94.36619567871094,0.6072954118270029,15.039264678955078,1.7311220169067383,0.00015720567378762787,16,27
21,-20218.57017850876,226,254,16.035398483276367,96.6814193725586,0.5910170366102223,16.368604870165807,1.947603702545166,0.00015194870523363552,17,28
22,-19225.017872810364,229,251,17.117904663085938,95.52401733398438,0.5757049982493058,17.02632132747717,1.861095905303955,0.00014686753006999494,15,33
23,-14204.060904502869,230,250,16.15652084350586,96.9565200805664,0.5626003525795202,17.199050579071045,1.679985523223877,0.00014195626975363061,15,30
24,-15284.256342172623,256,224,19.24609375,94.62890625,0.5490349610251802,16.845518562028992,1.769556999206543,0.00013720924232035216,19,30
25,-17734.968225240707,247,233,16.96761131286621,96.86235046386719,0.5350569381731132,16.774160044533865,1.846280574798584,0.00013262095581124286,20,30
26,-16927.699712991714,262,218,16.847328186035156,97.13740539550781,0.5219152658354238,18.185018680713796,1.7808549404144287,0.00012818610191887028,16,33
27,-17818.825904130936,265,215,16.354717254638672,95.18868255615234,0.5086276903064123,17.245692866189138,1.8323395252227783,0.00012389954984596798,20,35
28,-17218.910279989243,242,238,15.342974662780762,96.38429260253906,0.49590672750487924,17.9352445082231,1.830550193786621,0.00011975634036948327,18,32
29,-14225.356185913086,271,209,16.018449783325195,96.7712173461914,0.48439538854781533,18.769679163016527,1.698441505432129,0.00011575168010312381,18,33
30,-16312.58640217781,285,195,16.41403579711914,96.4912338256836,0.4722804843922065,17.908799067410555,1.8081943988800049,0.00011188093595176484,23,36
31,-15590.725195884705,265,215,15.54716968536377,96.50943756103516,0.4608928809808697,19.359955373800027,1.7459425926208496,0.00010813962975130155,18,32
32,-15361.167759895325,277,203,15.555956840515137,95.75812530517578,0.4497798548932623,20.06496926073758,1.7464690208435059,0.00010452343308774506,17,31
33,-14541.58642578125,278,202,15.014389038085938,98.0215835571289,0.43933924564445065,22.424650715846642,1.7104170322418213,0.00010102816228956827,23,34
34,-17553.445870399475,298,182,15.228187561035156,97.5671157836914,0.42815399433739165,24.824719531195505,1.8562684059143066,9.764977358750798e-05,23,36
35,-13392.013437509537,287,193,16.04529571533203,96.60279083251953,0.4184080195674019,25.36857780456543,1.7313685417175293,9.43843584362235e-05,19,35
36,-17541.481298923492,293,187,15.385664939880371,96.58702850341797,0.4077556617501862,26.123547758374894,1.8719134330749512,9.122813899239946e-05,23,36
37,-15213.858561515808,310,170,15.745161056518555,95.7258071899414,0.3977406691050018,28.323677522164804,1.7918529510498047,8.817746374406098e-05,25,41
38,-14272.982751846313,304,176,15.615131378173828,96.2993392944336,0.38832915700492876,29.66267567414504,1.7132928371429443,8.522880328604504e-05,23,38
39,-20044.920148849487,297,183,14.629629135131836,97.47474670410156,0.3777461093881929,31.700823879241945,1.9486339092254639,8.237874623674024e-05,25,35
40,-15358.165310382843,298,182,14.90604019165039,97.31543731689453,0.36846818914784213,34.07790229938649,1.8020949363708496,7.96239952913711e-05,21,36
41,-17924.015139579773,316,164,15.439873695373535,96.91455841064453,0.35892193464497923,33.2436052623548,1.8930315971374512,7.696136340726084e-05,22,38
42,-15635.568284034729,300,180,14.313333511352539,98.16667175292969,0.3502676269137871,37.247630893059494,1.7669203281402588,7.43877701166592e-05,18,39
