episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-23874.55786061287,21,459,1.7619048357009888,100.0,,0.7909315347166385,48.54353427886963,0.0003,0,3
2,-16585.63624405861,158,322,23.35443115234375,68.67089080810547,,0.37455094461479493,55.003477573394775,0.0002899679793470544,11,21
3,-4868.95060300827,172,308,23.63372039794922,81.97674560546875,,0.36374055246512094,53.78505849838257,0.0002802714301553792,6,29
4,30640.84447479248,272,208,14.448529243469238,97.79412078857422,,0.43180736018852756,59.02214312553406,0.00027089913423621466,16,35
5,34431.651206970215,310,170,15.848386764526367,87.9032211303711,,0.9172610030287788,56.71131443977356,0.00026184024853780535,21,37
6,38317.514656066895,337,143,16.302671432495117,89.98516082763672,,1.0010361161924177,55.928521156311035,0.00025308429260079314,27,39
7,50249.717208862305,372,108,14.661290168762207,93.21236419677734,,1.2156168033206274,56.96194624900818,0.0002446211364331022,33,42
8,45096.10186004639,339,141,13.522124290466309,97.0501480102539,,1.4116912484169006,57.6191303730011,0.0002364409887902892,21,39
9,51164.3981552124,387,93,15.338501930236816,96.77002716064453,,2.1360039826362365,55.93071103096008,0.00022853438584779901,33,44
10,49536.03736114502,349,131,12.813754081726074,99.06877136230469,,2.820520523878244,58.726906061172485,0.00022089218025202117,26,40
11,47627.83346557617,361,119,13.357340812683105,98.1994400024414,,3.608978928112593,54.785361766815186,0.00021350553053747965,23,45
12,52337.12912750244,385,95,14.592207908630371,94.15584564208984,,4.994471061797369,56.83309197425842,0.00020636589089791265,31,45
13,51788.78946685791,397,83,14.40554141998291,96.28462982177734,,5.485303747653961,53.76816654205322,0.00019946500129940805,23,47
14,46705.38407897949,381,99,16.989501953125,89.30445861816406,,6.841779431989116,55.65778923034668,0.00019279487792415645,27,43
15,50054.1824798584,387,93,14.527132034301758,96.31783294677734,,7.700586287180583,54.16158080101013,0.00018634780393376557,29,45
