episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-38244.05939865112,245,955,17.67346954345703,81.4285659790039,,1.146038327898298,12.32829213142395,0.0003,3,25
2,-24965.02146244049,242,958,21.830577850341797,55.165287017822266,,0.5279200102748542,13.618298530578613,0.0002989813740414403,2,20
3,-8930.40147781372,277,923,21.841156005859375,84.8375473022461,,0.3279847578396873,14.876711130142212,0.00029796620674569217,0,27
4,29566.429443359375,522,678,20.793102264404297,86.01531982421875,,0.4151467281201529,13.868059158325195,0.00029695448636914314,3,43
5,-2998.658702850342,308,892,28.727272033691406,58.27922058105469,,0.43103139822681746,15.483449220657349,0.00029594620120805526,2,25
6,47180.1611328125,563,637,18.747779846191406,88.36589813232422,,0.4444661536177651,13.892629861831665,0.0002949413395984298,7,37
7,85430.31741333008,794,406,18.768260955810547,85.86271667480469,,0.7553742428620657,14.891257524490356,0.00029393988991587206,13,47
8,84822.07286071777,795,405,17.51949691772461,88.1446533203125,,1.1588394179940225,11.4733145236969,0.0002929418405754571,15,47
9,96687.9497680664,816,384,14.473039627075195,91.29902648925781,,2.315595215559006,11.490308046340942,0.0002919471800315958,8,47
10,93280.53198242188,883,317,17.294450759887695,85.56058502197266,,3.20824542798494,11.838804960250854,0.0002909558967779009,14,46
11,111748.01028442383,960,240,19.014583587646484,78.98438262939453,,3.650158962895793,10.919045686721802,0.00028996797934705427,27,47
12,97552.82232666016,783,417,13.558109283447266,96.23243713378906,,3.826750374609424,11.681661605834961,0.0002889834163106743,7,45
13,96000.12306213379,793,407,15.6544771194458,91.2358169555664,,4.873472932785276,13.555885553359985,0.00028800219627918327,11,44
14,102954.80363464355,858,342,16.09207534790039,89.0442886352539,,6.240802104355859,13.506691694259644,0.00028702430790167603,9,47
15,104518.74681091309,876,324,17.194063186645508,86.41551971435547,,8.060073098828715,11.406438112258911,0.00028604973986578845,7,48
16,92898.10781860352,874,326,17.196796417236328,83.32379150390625,,9.05045125358983,11.322567224502563,0.0002850784808975667,10,47
17,96183.94874572754,871,329,17.6004581451416,79.93685150146484,,9.789438700675964,12.138139486312866,0.00028411051976133663,8,46
18,94497.34768676758,883,317,15.647790908813477,87.5707778930664,,11.426550067554821,11.854485750198364,0.00028314584525957403,8,45
19,113626.19494628906,956,244,18.755229949951172,80.6485366821289,,12.80096084840836,11.984590768814087,0.00028218444623277495,14,48
20,114909.06910705566,940,260,17.36914825439453,83.29786682128906,,14.104720761699062,12.203162908554077,0.00028122631155932666,11,47
21,113834.40559387207,990,210,18.774747848510742,78.78787994384766,,14.140409978230794,12.250826835632324,0.00028027143015537894,13,48
22,123680.74516296387,1005,195,19.5522403717041,76.26866149902344,,15.565748915076256,12.314745426177979,0.0002793197909747159,17,47
23,109055.91452026367,938,262,17.70575714111328,80.78358459472656,,17.497703409194948,13.10456395149231,0.0002783713830086282,8,47
24,107783.10997009277,960,240,19.78645896911621,77.96875762939453,,17.532393502407388,11.532992601394653,0.00027742619528578575,8,47
25,104322.83909606934,929,271,17.71044158935547,84.33799743652344,,17.523253941940048,12.017822265625,0.0002764842168721106,20,47
26,99491.39807128906,915,285,19.337705612182617,79.39891052246094,,19.623365513483684,12.219949007034302,0.00027554543687065074,24,46
27,122236.41537475586,990,210,17.76262664794922,81.11111450195312,,19.8427858660298,10.826908826828003,0.0002746098444214537,31,46
