episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-65097.699838638306,144,1056,9.798611640930176,95.1388931274414,0.9969652020147396,0.5139436476835699,8.658770322799683,0.0003,1,12
2,-61973.309003829956,131,1069,7.786259651184082,94.84732818603516,0.9940311634657775,0.17819486639928073,10.187329769134521,0.0002989813740414403,2,14
3,-58091.14660549164,128,1072,7.7421875,98.046875,0.9911970481216934,0.31575329000911406,8.730853080749512,0.00029796620674569217,1,9
4,-62742.66188144684,136,1064,8.16911792755127,95.77205657958984,0.9882344741485413,0.3785231234935614,8.49081015586853,0.00029695448636914314,1,15
5,-59957.03317642212,136,1064,8.191176414489746,96.32353210449219,0.9853715068586176,0.7467493282424079,9.380667209625244,0.00029594620120805526,2,11
6,-60401.24104690552,138,1062,8.376811981201172,95.65217590332031,0.9825168337356326,1.1822584370772045,12.482473134994507,0.0002949413395984298,1,10
7,-61173.58557224274,135,1065,7.89629602432251,95.0,0.9796253162991568,1.711943649686873,9.10762333869934,0.00029393988991587206,2,13
8,-58884.36529636383,138,1062,9.391304969787598,94.3840560913086,0.9767872901926886,1.7684929877046556,9.578878164291382,0.0002929418405754571,2,9
9,-60687.71808862686,139,1061,8.553956985473633,95.68345642089844,0.9739574859972374,2.37310318530552,11.630433797836304,0.0002919471800315958,2,13
10,-57066.39421367645,132,1068,9.515151977539062,94.50757598876953,0.9711806033832893,3.0533623964555803,14.199477910995483,0.0002909558967779009,1,11
11,-68841.37879085541,132,1068,10.371212005615234,92.42424774169922,0.9680995093154938,3.7064893954042075,11.05160117149353,0.00028996797934705427,1,12
12,-60227.049220085144,136,1064,9.022058486938477,93.93382263183594,0.9652504216303638,3.931347295641899,12.947174549102783,0.0002889834163106743,2,10
13,-55842.511166095734,150,1050,10.0,93.0,0.9625426897258433,4.622749891437468,12.466126441955566,0.00028800219627918327,2,11
14,-57579.487822532654,154,1046,10.259739875793457,93.9935073852539,0.9597983522175738,5.544149833340799,12.296298742294312,0.00028702430790167603,2,12
15,-62882.010434150696,140,1060,9.385714530944824,93.03571319580078,0.9569296253351216,6.26004845729241,13.29646348953247,0.00028604973986578845,1,15
16,-67494.5670762062,144,1056,8.972222328186035,96.875,0.9539376722832963,7.303369921796462,13.565517902374268,0.0002850784808975667,2,11
17,-64791.30387353897,149,1051,9.953020095825195,92.95301818847656,0.951042664157387,8.273458332726449,12.363270998001099,0.00028411051976133663,3,12
18,-59461.98133850098,143,1057,9.706294059753418,92.83216857910156,0.9482874434986963,9.726267178853353,11.459605932235718,0.00028314584525957403,1,13
19,-60737.03195858002,140,1060,8.807143211364746,96.96428680419922,0.9454966621262878,10.649895999580622,14.058645963668823,0.00028218444623277495,2,10
20,-54222.35713815689,147,1053,9.741496086120605,96.08843231201172,0.9428877642880784,11.10825070142746,10.757627487182617,0.00028122631155932666,2,9
21,-60150.26875782013,164,1036,9.786584854125977,94.9695053100586,0.9401128740088833,11.632469011470675,11.086770296096802,0.00028027143015537894,2,14
22,-63157.92303562164,157,1043,9.707006454467773,95.38216400146484,0.9373029847566478,13.36910416162931,11.56735610961914,0.0002793197909747159,2,14
23,-57169.89637374878,143,1057,9.363636016845703,97.55244445800781,0.9346306090115122,12.390351455057822,10.828972578048706,0.0002783713830086282,2,10
24,-74395.86506462097,156,1044,10.429487228393555,95.51282501220703,0.9315796650797484,16.15998924618036,12.21668004989624,0.00027742619528578575,3,14
25,-55210.648893117905,165,1035,10.187878608703613,95.75757598876953,0.9289663867799284,16.061974093562267,10.82133412361145,0.0002764842168721106,2,11
26,-60721.709297418594,160,1040,10.0,93.28125,0.9262324666952607,19.008390858769417,13.122765302658081,0.00027554543687065074,1,13
27,-63952.86598491669,156,1044,9.326923370361328,95.3525619506836,0.9234640643840151,19.495757403740516,12.561070203781128,0.0002746098444214537,3,11
