episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-19285.81971359253,62,418,19.435483932495117,70.56451416015625,,1.379166109221322,11.556390047073364,0.0003,3,12
2,-16547.47227191925,28,452,13.642857551574707,67.85714721679688,,0.5094358093644443,9.649723768234253,0.0002802714301553792,0,9
3,-13714.185570716858,33,447,16.90909194946289,76.51515197753906,,0.3550833111693119,9.905255794525146,0.00026184024853780535,0,7
4,-6970.582000255585,133,347,10.338346481323242,94.73684692382812,,0.41283631275097527,10.1573166847229,0.00024462113643310216,8,19
5,3989.988628387451,257,223,20.618677139282227,87.2568130493164,,0.5338767460801385,8.834270715713501,0.00022853438584779896,13,34
6,12532.372207641602,322,158,13.75155258178711,94.64286041259766,,0.5552203717984652,8.777568101882935,0.00021350553053747957,18,38
7,36414.358154296875,314,166,11.738853454589844,96.25796508789062,,0.9007607416102761,8.564684629440308,0.00019946500129940797,19,37
8,39007.581283569336,319,161,10.962382316589355,98.58934020996094,,1.255429712862804,8.130500316619873,0.0001863478039337655,20,36
9,40471.80549621582,342,138,14.09356689453125,92.61695861816406,,1.8017425074659545,8.839866161346436,0.00017409321838276885,22,39
10,42464.03545379639,334,146,11.329341888427734,96.40718841552734,,2.474615272829088,8.279713869094849,0.00016264451765497128,22,39
11,44779.01488494873,363,117,13.165289878845215,90.90909576416016,,2.604808655278436,8.561722040176392,0.00015194870523363544,33,44
12,45490.9405670166,367,113,13.585830688476562,91.89373016357422,,3.1001403097246514,8.834334135055542,0.00014195626975363053,28,43
13,48818.83176422119,398,82,15.683417320251465,87.18592834472656,,3.700027946631114,8.343317985534668,0.00013262095581124278,35,43
14,48737.18183898926,413,67,14.985472679138184,91.22276306152344,,3.615922199828284,8.398967981338501,0.00012389954984596787,28,46
15,51536.304626464844,393,87,14.867684364318848,93.12976837158203,,3.348464434264136,8.479511737823486,0.0001157516801031237,22,46
16,50409.62558746338,399,81,14.939849853515625,93.04511260986328,,3.5524177025940458,8.480927467346191,0.00010813962975130146,26,46
17,48756.26600646973,403,77,16.11414337158203,91.1290283203125,,3.8458568803195297,9.089103698730469,0.00010102816228956819,23,45
18,47151.574295043945,403,77,14.873449325561523,92.4317626953125,,3.9476935863494873,8.039118766784668,9.438435843622342e-05,26,47
19,47351.64030456543,392,88,16.21683692932129,92.28316497802734,,4.064926997820536,9.295271873474121,8.81774637440609e-05,27,45
20,42406.56171417236,380,100,14.600000381469727,96.11842346191406,,3.9716550597438105,8.12310266494751,8.237874623674016e-05,18,46
21,45082.203536987305,388,92,15.734535217285156,94.78092193603516,,3.9024641597480105,8.737864255905151,7.696136340726076e-05,25,45
22,51379.95185089111,396,84,15.61868667602539,91.79293060302734,,4.142968316232005,9.340125560760498,7.190023796286947e-05,25,47
23,48205.710388183594,378,102,15.735448837280273,95.30422973632812,,4.091462006334399,8.881890773773193,6.71719417412184e-05,21,45
24,41323.917236328125,387,93,16.612403869628906,91.86046600341797,,4.2019253687425095,9.062879085540771,6.275458726041699e-05,26,45
25,46821.71854400635,392,88,15.26020336151123,94.83418273925781,,4.462974782575641,9.584353685379028,5.8627726400958704e-05,27,46
26,54411.525466918945,417,63,18.896883010864258,87.76978302001953,,4.253006608669574,9.676666975021362,5.47722557505166e-05,31,47
27,43071.21739196777,384,96,15.765625,94.40104675292969,,4.437933866466794,9.218195676803589,5.117032817344494e-05,20,46
28,43850.959381103516,374,106,17.021390914916992,90.64171600341797,,4.447330191984015,9.406765460968018,4.780527019563836e-05,25,45
29,46462.61661529541,380,100,17.215789794921875,90.85527038574219,,4.361625659661215,9.576308727264404,4.4661504822319626e-05,24,46
30,43063.42512512207,392,88,17.87755012512207,91.6454086303711,,4.559516572115714,9.782775163650513,4.172447943147629e-05,19,47
31,47869.80187225342,397,83,16.18387794494629,93.01007080078125,,4.639709406211728,9.220947980880737,3.8980598409161886e-05,24,46
32,49243.806816101074,406,74,15.960591316223145,92.17980194091797,,4.663444288706375,9.473682165145874,3.641716021482767e-05,24,46
33,43759.19697570801,383,97,15.775457382202148,95.10443878173828,,4.773244346891131,9.564213514328003,3.402229858535777e-05,20,47
34,43968.068618774414,399,81,15.122806549072266,96.8671646118164,,4.837387944167515,7.731277227401733,3.178492760563852e-05,25,46
35,46204.09044647217,385,95,15.238961219787598,95.64934539794922,,5.172444339384112,9.036093950271606,2.9694690391391673e-05,21,46
36,47763.542335510254,390,90,14.543590545654297,97.24359130859375,,5.298500140508016,8.655086278915405,2.7741911146721807e-05,24,46
37,54568.450050354004,400,80,14.710000038146973,96.625,,5.4123175605650875,9.39542841911316,2.591755037445059e-05,20,47
38,46639.38656616211,394,86,15.208121299743652,97.52537536621094,,5.411947216306414,8.898087501525879,2.4213163031904505e-05,26,47
39,53653.12392425537,408,72,16.710784912109375,92.2181396484375,,5.079347315288725,9.146212577819824,2.2620859438457447e-05,21,46
40,51652.57083129883,392,88,15.11734676361084,96.93877410888672,,5.427862519123515,10.12603497505188,2.1133268753867592e-05,17,46
41,50298.86177825928,389,91,14.812338829040527,97.23650360107422,,5.1502894004185995,9.502620220184326,1.97435048583482e-05,21,46
42,46170.78429412842,388,92,14.664948463439941,95.42525482177734,,5.245564120156424,8.712980508804321,1.8445134476429758e-05,24,46
43,47794.93650817871,386,94,14.911916732788086,93.58808135986328,,5.182701974079527,9.512116432189941,1.7232147397057535e-05,17,46
44,48981.65528869629,394,86,15.814720153808594,96.38324737548828,,5.461938373113083,9.456166982650757,1.6098928652072037e-05,22,47
45,50613.972229003906,400,80,15.839999198913574,94.5625,,5.338154741128286,9.724641799926758,1.504023252428547e-05,23,47
46,46403.96577453613,393,87,14.880407333374023,95.48345947265625,,5.3556884569781165,9.721110820770264,1.405115826483646e-05,25,47
47,50158.737854003906,392,88,14.744897842407227,96.81122589111328,,5.53148840241513,9.422290802001953,1.3127127407417639e-05,16,47
48,48217.66612243652,398,82,15.404522895812988,94.53517150878906,,5.591348179599695,9.329714298248291,1.2263862574362724e-05,17,47
49,46508.313385009766,390,90,16.179487228393555,94.61538696289062,,5.476871474035855,8.709343194961548,1.1457367676485572e-05,22,47
50,46078.984924316406,398,82,15.952260971069336,93.27889251708984,,5.415605068206787,6.68304967880249,1.0703909415015418e-05,19,46
