episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-12342.857352256775,76,404,16.013158798217773,78.94737243652344,0.9462371613657939,0.2468515669927001,25.532329082489014,0.0003,6,11
2,-3592.347903251648,135,345,26.414813995361328,50.185184478759766,0.8953647655495952,0.08386274517203371,10.621235609054565,0.0002802714301553792,9,19
3,-1012.9864206314087,192,288,34.71875,39.453125,0.8410077540692344,0.11095440086415585,11.780603885650635,0.00026184024853780535,14,23
4,7722.81995677948,280,200,34.110713958740234,37.67856979370117,0.7950601750844212,0.16324462014876429,11.463907241821289,0.00024462113643310216,18,32
5,6449.017669677734,234,246,28.064104080200195,45.40598678588867,0.754397082197992,0.22997759269517765,10.854950904846191,0.00022853438584779896,17,31
6,16389.02537536621,264,216,28.128787994384766,53.69318389892578,0.7079457843841399,0.35961493093898333,12.037359714508057,0.00021350553053747957,19,34
7,7223.304172515869,213,267,23.267606735229492,73.23944091796875,0.6698846094165284,0.598466764887174,11.400997400283813,0.00019946500129940797,12,29
8,12785.882423400879,241,239,23.456432342529297,63.381744384765625,0.6327031548665027,0.7402238884279805,11.887072324752808,0.0001863478039337655,15,32
9,9881.325500488281,217,263,21.419355392456055,74.65438079833984,0.5975854297155747,0.8355089474108911,12.113313913345337,0.00017409321838276885,14,30
10,16299.85620880127,261,219,20.413793563842773,74.42528533935547,0.5649369748123042,0.9276454267931766,11.858105182647705,0.00016264451765497128,20,32
11,18410.062995910645,275,205,21.363636016845703,73.0,0.5335805618460352,0.9413161345066563,11.760263919830322,0.00015194870523363544,19,33
12,19005.904579162598,252,228,18.88888931274414,77.87699127197266,0.5035006087879069,0.9404227610618349,11.951750755310059,0.00014195626975363053,20,36
13,20684.79514312744,288,192,20.85763931274414,75.86805725097656,0.4755541763152103,1.1192271334509696,12.094353199005127,0.00013262095581124278,25,38
14,22282.698043823242,283,197,19.116607666015625,80.47703552246094,0.4491588901059337,1.1369099222844647,12.06731915473938,0.00012389954984596787,16,35
15,28620.02739715576,309,171,20.084142684936523,80.74433898925781,0.42422865492295225,1.2903650691432338,11.876037836074829,0.0001157516801031237,25,41
16,28703.917106628418,290,190,18.120689392089844,87.4137954711914,0.4010513660865778,1.2714380387400017,12.03563117980957,0.00010813962975130146,20,39
17,30343.198623657227,293,187,17.93515396118164,86.77474212646484,0.3784425847170954,1.3151453733444214,12.452588319778442,0.00010102816228956819,23,40
18,32039.967277526855,307,173,17.26058578491211,89.73941040039062,0.35743740626448295,1.570455479045068,12.304394483566284,9.438435843622342e-05,23,40
19,28158.121864318848,302,178,17.930463790893555,84.1887435913086,0.3388441561392047,1.64012031822369,12.555349826812744,8.81774637440609e-05,22,37
20,32437.728675842285,333,147,18.372373580932617,83.9339370727539,0.3209223768048452,1.678232444039846,12.093636751174927,8.237874623674016e-05,24,40
21,27239.060188293457,297,183,16.114477157592773,91.919189453125,0.304228572748098,1.688584207460798,12.527353286743164,7.696136340726076e-05,24,40
22,29798.844764709473,306,174,17.617647171020508,90.27777862548828,0.2873425886674888,1.7682173107900927,13.29331350326538,7.190023796286947e-05,25,40
23,31195.98454284668,306,174,16.209150314331055,88.48039245605469,0.27139384876416056,1.997083330346692,13.238081216812134,6.71719417412184e-05,25,40
24,37534.329902648926,335,145,17.940298080444336,86.79104614257812,0.255858588690566,1.9287220044061542,13.223641872406006,6.275458726041699e-05,26,44
25,33246.18030548096,324,156,15.629630088806152,89.12036895751953,0.2421029046736192,1.9734744071960448,12.4918212890625,5.8627726400958704e-05,26,40
26,36886.84829711914,325,155,16.547693252563477,90.46154022216797,0.22698648518838363,1.9867884380476815,14.44967269897461,5.47722557505166e-05,23,39
27,38062.214836120605,336,144,15.815476417541504,90.92262268066406,0.21340274428489917,1.8887955768784481,14.079238176345825,5.117032817344494e-05,27,38
28,34419.6576461792,331,149,15.063444137573242,92.975830078125,0.20137242498624028,2.0563419868075656,13.352439880371094,4.780527019563836e-05,26,39
29,35540.21626281738,336,144,15.502976417541504,92.41071319580078,0.190370653174209,1.9407830629192415,13.688858270645142,4.4661504822319626e-05,23,44
30,35417.19746398926,327,153,15.993884086608887,91.43730926513672,0.179473362683254,1.8972650421783328,13.936607360839844,4.172447943147629e-05,24,42
31,35220.26054382324,333,147,14.690690994262695,94.8948974609375,0.16982436524617586,1.8554020384947458,13.578038215637207,3.8980598409161886e-05,26,43
32,44671.95265197754,352,128,16.81534194946289,89.27557373046875,0.15907429237502352,1.89442932437843,15.865747690200806,3.641716021482767e-05,31,43
33,38176.84627532959,340,140,15.56176471710205,90.36764526367188,0.1503834347961375,1.8998860741247896,14.345278024673462,3.402229858535777e-05,25,45
34,35433.74508666992,346,134,15.985548973083496,90.4624252319336,0.14229839445793493,1.6487640574574471,14.172309160232544,3.178492760563852e-05,30,44
35,36221.39535522461,351,129,15.769230842590332,91.52421569824219,0.13415287982661428,1.777333584614098,15.290883779525757,2.9694690391391673e-05,28,41
36,31789.38973236084,335,145,17.34029769897461,89.17910766601562,0.12659017493002597,1.5866116985442147,15.221484422683716,2.7741911146721807e-05,23,43
37,44305.58088684082,363,117,17.917356491088867,88.01653289794922,0.11890496789851127,1.503620127106414,16.23226833343506,2.591755037445059e-05,30,45
38,40276.44775390625,333,147,15.558558464050293,93.39339447021484,0.11148078033638559,1.5964843043259211,16.802751064300537,2.4213163031904505e-05,20,43
39,27748.840141296387,335,145,17.292537689208984,88.05970001220703,0.10539014450691736,1.5254050781492328,15.034768342971802,2.2620859438457447e-05,26,44
40,35938.6868057251,334,146,16.05988121032715,92.1407241821289,0.0989919775080597,1.4218553620226242,15.307029724121094,2.1133268753867592e-05,23,45
41,28330.85498046875,328,152,16.649389266967773,87.88109588623047,0.0934975003088613,1.3790561725055017,11.998847961425781,1.97435048583482e-05,23,40
42,33543.53610229492,336,144,15.547618865966797,91.14583587646484,0.0883079900418575,1.338998836375052,11.411955118179321,1.8445134476429758e-05,20,44
43,32701.447120666504,326,154,15.647238731384277,94.47852325439453,0.08325302067492546,1.3950005057267845,12.208121538162231,1.7232147397057535e-05,24,44
44,30462.3970413208,321,159,15.644859313964844,90.57632446289062,0.07870457896951105,1.34591998086601,11.951207160949707,1.6098928652072037e-05,27,45
45,25777.32814025879,325,155,17.009231567382812,86.92308044433594,0.07406277836681663,1.1204909433921177,13.088597059249878,1.504023252428547e-05,25,41
46,30153.28215789795,324,156,15.364197731018066,90.66358184814453,0.06982324040771827,1.1354604121297598,12.73301649093628,1.405115826483646e-05,27,41
47,22054.135780334473,308,172,17.389610290527344,89.28571319580078,0.06606934480076071,1.042467180887858,12.516974449157715,1.3127127407417639e-05,23,42
48,26488.865242004395,314,166,17.16242027282715,86.54458618164062,0.06217273892939709,1.0638363749691935,13.613246440887451,1.2263862574362724e-05,25,40
49,24299.489379882812,321,159,17.183799743652344,89.01869201660156,0.058721886597131324,0.9680653248102434,13.04109501838684,1.1457367676485572e-05,25,39
50,23261.60326385498,315,165,17.266666412353516,86.34920501708984,0.05536049950434098,0.9695232599042356,14.31951355934143,1.0703909415015418e-05,28,40
