episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-19735.43414592743,71,409,13.40845012664795,87.67605590820312,0.9462371613657939,0.21257078163325788,24.13655924797058,0.0003,4,13
2,-9584.128914833069,74,406,13.378378868103027,89.52703094482422,0.8961898068616153,0.07233250905144012,8.760010719299316,0.0002802714301553792,4,10
3,-6812.036771774292,116,364,22.10344886779785,62.284481048583984,0.8480080988896932,0.12433030388007561,9.063994407653809,0.00026184024853780535,7,20
4,-1523.1343202590942,141,339,21.170211791992188,67.55319213867188,0.7994660025203174,0.2155185133451596,9.838365077972412,0.00024462113643310216,10,19
5,3192.016345977783,165,315,20.654544830322266,70.1515121459961,0.7557880136804538,0.2996795477925754,9.747559070587158,0.00022853438584779896,11,26
6,6016.197973251343,178,302,18.544944763183594,79.494384765625,0.7164732823911105,0.3897023157312952,9.462793350219727,0.00021350553053747957,13,23
7,11184.208435058594,239,241,23.41004180908203,64.3305435180664,0.6779536449241967,0.5229127019643783,9.633221626281738,0.00019946500129940797,17,29
8,11890.800048828125,220,260,20.454544067382812,75.56817626953125,0.6415049325106646,0.6408925220370293,9.591976881027222,0.0001863478039337655,17,27
9,17106.45273208618,249,231,21.955821990966797,75.0,0.6058986711389673,0.7288517620294325,10.183032512664795,0.00017409321838276885,16,34
10,26030.30216217041,341,139,25.595308303833008,57.25806427001953,0.5738521326746208,0.7834876235258781,9.894293546676636,0.00016264451765497128,32,41
11,21921.89849090576,283,197,23.600706100463867,67.84452056884766,0.5420008904016256,0.8958431525576499,10.377243757247925,0.00015194870523363544,18,38
12,23771.164611816406,292,188,20.678081512451172,70.80479431152344,0.514280431948794,0.9551623714597601,9.492461681365967,0.00014195626975363053,23,36
13,36473.3660736084,368,112,25.002717971801758,61.34510803222656,0.48439538854784225,1.0911611809180333,10.791982412338257,0.00013262095581124278,28,42
14,32720.673942565918,355,125,21.754928588867188,69.43661499023438,0.4587752705471377,1.2869743209774211,9.98347544670105,0.00012389954984596787,32,41
15,29933.294410705566,310,170,18.851612091064453,78.6290283203125,0.43331128521184004,1.4265351843449376,9.954441785812378,0.0001157516801031237,24,34
16,34005.72993469238,317,163,17.943218231201172,81.9400634765625,0.4085074676631269,1.5317030041478574,10.830912828445435,0.00010813962975130146,26,36
17,34441.32186126709,329,151,17.71732521057129,83.89057922363281,0.3861890894489919,1.7862688840412704,10.562503576278687,0.00010102816228956819,28,37
18,33455.54455566406,329,151,17.93617057800293,82.29483032226562,0.3654264677506546,1.9485671947399774,10.351027488708496,9.438435843622342e-05,30,37
