episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-18220.447814941406,79,401,21.392406463623047,65.82278442382812,0.9488553267278022,0.02212062492770584,14.486873626708984,0.0003,5,10
2,-18802.144391059875,84,396,24.297618865966797,66.66666412353516,0.8986694950475276,0.019827118711703916,14.221054077148438,0.0002802714301553792,4,12
3,-18048.02777147293,92,388,24.2391300201416,63.58695602416992,0.8511380382023779,0.02546167016913325,14.11399245262146,0.00026184024853780535,6,15
4,-12839.733885765076,114,366,22.877193450927734,64.25438690185547,0.8068633703638202,0.03980231150214014,13.830955028533936,0.00024462113643310216,7,17
5,-12148.986401081085,140,340,23.907142639160156,69.28571319580078,0.7627812340691625,0.06262433828144777,15.140450716018677,0.00022853438584779896,8,19
6,-10881.786391735077,160,320,23.368749618530273,74.0625,0.7191177357825113,0.09293908532708883,15.808387756347656,0.00021350553053747957,9,23
7,-4683.732645988464,172,308,23.38953399658203,81.10465240478516,0.6835967668381066,0.1211263124238361,13.61337924003601,0.00019946500129940797,9,23
8,-1500.3631649017334,193,287,22.50259017944336,82.64248657226562,0.6474407045688169,0.1415916916172383,14.476228713989258,0.0001863478039337655,12,27
9,-97.12863731384277,214,266,21.70560646057129,80.14018249511719,0.6109420249055738,0.173164289149027,15.068528890609741,0.00017409321838276885,13,29
10,4604.064150810242,246,234,22.430892944335938,78.15040588378906,0.578628738817954,0.21305480195304094,14.319314002990723,0.00016264451765497128,18,29
11,3507.2444429397583,247,233,20.777328491210938,84.91902923583984,0.5460092497542753,0.23821341636635007,15.579290390014648,0.00015194870523363544,17,30
12,5240.555668830872,255,225,20.247060775756836,82.8431396484375,0.5180837850719949,0.2717221896899374,14.113195896148682,0.00014195626975363053,17,30
13,10336.773624420166,261,219,19.78160858154297,85.5363998413086,0.49113399964700005,0.31510489511078804,13.726173639297485,0.00013262095581124278,18,34
14,15231.303398132324,293,187,22.39249038696289,78.66893768310547,0.46131757456038136,0.337939030764734,15.63853669166565,0.00012389954984596787,23,33
15,11855.90718460083,272,208,18.503677368164062,84.375,0.43812698202249495,0.3459480519273451,13.253278732299805,0.0001157516801031237,18,33
16,13646.711906433105,288,192,19.50694465637207,84.375,0.41571912067522,0.37290284246729133,13.64580512046814,0.00010813962975130146,19,37
17,17512.66932296753,279,201,18.960573196411133,87.99282836914062,0.39156151483961377,0.403155965759204,14.992298126220703,0.00010102816228956819,19,35
18,18260.79727935791,302,178,20.271522521972656,80.54635620117188,0.3705100563019262,0.4295013730724653,14.424987316131592,9.438435843622342e-05,18,38
19,17899.435234069824,284,196,17.239437103271484,88.46830749511719,0.35091343835855454,0.45850731003082407,13.667414903640747,8.81774637440609e-05,16,35
20,17998.59077835083,284,196,16.978872299194336,89.17253112792969,0.332047335797509,0.49269028306007384,14.042659282684326,8.237874623674016e-05,16,36
21,26665.63572692871,319,161,18.780563354492188,85.0313491821289,0.3130401190096256,0.503891171887517,14.568816900253296,7.696136340726076e-05,16,40
22,20984.2783203125,296,184,17.33108139038086,88.00675964355469,0.29648313895243616,0.5219816969612897,14.06039547920227,7.190023796286947e-05,10,38
23,28137.85749053955,319,161,18.608150482177734,87.5391845703125,0.27899729974082826,0.5560379109599374,15.03212571144104,6.71719417412184e-05,14,38
24,27537.91898918152,325,155,17.79692268371582,87.92308044433594,0.26351175898638585,0.5582597010558651,14.48505687713623,6.275458726041699e-05,19,39
25,24711.425174713135,312,168,17.246795654296875,87.25961303710938,0.24888573182824042,0.5919431385494047,13.981738805770874,5.8627726400958704e-05,19,37
26,28132.25786590576,334,146,18.703594207763672,84.50598907470703,0.23528812019381826,0.5877246758976921,13.90406060218811,5.47722557505166e-05,23,38
27,28774.069618225098,332,148,20.840360641479492,78.31324768066406,0.2216154325959735,0.5987331028168018,15.028018236160278,5.117032817344494e-05,22,39
28,27975.31700515747,311,169,16.938905715942383,87.94212341308594,0.20931483034474635,0.611713963650888,14.459559917449951,4.780527019563836e-05,15,38
29,30165.375537872314,334,146,18.398204803466797,85.17964172363281,0.19787913352337516,0.6093734146141615,12.983297348022461,4.4661504822319626e-05,21,41
30,29042.526733398438,330,150,17.396968841552734,84.7727279663086,0.18758581737992974,0.5952938702599756,9.157503604888916,4.172447943147629e-05,19,43
31,27187.035221099854,315,165,16.44761848449707,88.17460632324219,0.17782794100389368,0.5851504427605662,8.390591382980347,3.8980598409161886e-05,12,36
32,28626.61876296997,312,168,17.125,87.01923370361328,0.16826740610704813,0.58959891051054,8.70798921585083,3.641716021482767e-05,17,38
33,32231.243812561035,338,142,20.201183319091797,82.47041320800781,0.15907429237502352,0.6240256580172993,9.139495372772217,3.402229858535777e-05,21,40
34,30469.654823303223,312,168,17.740385055541992,86.93910217285156,0.15024499029989313,0.6204606184074956,9.072818756103516,3.178492760563852e-05,18,41
35,27103.871673583984,306,174,20.22222328186035,81.86274719238281,0.14203651240480278,0.6313223355129117,9.003119230270386,2.9694690391391673e-05,15,40
36,32734.853061676025,329,151,16.118541717529297,90.12158203125,0.1346480288387864,0.6617803547916741,8.638002872467041,2.7741911146721807e-05,16,42
37,34230.114807128906,335,145,18.98208999633789,86.94029998779297,0.12717448862880837,0.6650519342191757,9.276908874511719,2.591755037445059e-05,23,44
38,33987.29052734375,340,140,20.520587921142578,80.5882339477539,0.12011576179375932,0.6890613907767881,9.521062850952148,2.4213163031904505e-05,19,43
