episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-17786.524713635445,20,460,1.9500000476837158,100.0,,1.154748926560084,26.787890911102295,0.0003,1,3
2,-17822.767696380615,46,434,10.760869979858398,95.10869598388672,,0.3480599473734371,10.511322736740112,0.0002802714301553792,3,6
3,-9422.86774635315,71,409,17.845069885253906,86.2676010131836,,0.2379790852467219,10.56771445274353,0.00026184024853780535,2,12
4,-6204.591584682465,90,390,21.22222328186035,74.44444274902344,,0.32358753139322455,10.283203840255737,0.00024462113643310216,3,17
5,5212.107517242432,192,288,18.734375,97.00521087646484,,0.36368113234639166,10.366450786590576,0.00022853438584779896,11,39
6,8962.508483886719,188,292,19.50531768798828,91.4893569946289,,0.4663409580077444,10.027375221252441,0.00021350553053747957,10,32
7,26969.76544189453,308,172,15.133116722106934,91.39610290527344,,0.7868360406474063,8.837377548217773,0.00019946500129940797,21,43
8,47293.74687194824,377,103,13.586206436157227,97.08222961425781,,1.246217061402434,9.195337295532227,0.0001863478039337655,26,44
9,44951.803718566895,368,112,13.989130973815918,93.00271606445312,,1.9641277233759562,9.151797771453857,0.00017409321838276885,24,43
10,46828.89057159424,346,134,13.236993789672852,95.66474151611328,,2.710442480586824,9.338112592697144,0.00016264451765497128,24,40
11,51015.34181213379,385,95,12.50649356842041,98.24674987792969,,3.5158332323623918,9.236104011535645,0.00015194870523363544,24,45
12,48358.63513946533,376,104,12.553191184997559,98.00531768798828,,4.57820175433981,8.53972601890564,0.00014195626975363053,25,43
13,53638.68197631836,387,93,13.310077667236328,96.44702911376953,,5.581526302522229,9.167102098464966,0.00013262095581124278,30,45
14,53989.85626220703,401,79,13.461346626281738,96.57107543945312,,6.296639323234558,9.284420013427734,0.00012389954984596787,32,45
15,43374.074882507324,374,106,13.403743743896484,95.9224624633789,,7.151908878926878,8.204586267471313,0.0001157516801031237,28,45
16,48649.46875,391,89,13.787723541259766,96.93094635009766,,9.291604560718202,8.469537019729614,0.00010813962975130146,30,44
17,53444.52293395996,388,92,13.626288414001465,96.77835083007812,,10.449997286642752,9.701580047607422,0.00010102816228956819,28,46
18,54995.86720275879,417,63,14.541966438293457,94.60431671142578,,11.854417355855306,8.784671783447266,9.438435843622342e-05,37,48
19,51612.487480163574,408,72,16.03431510925293,93.19853210449219,,12.410053277015686,9.534084796905518,8.81774637440609e-05,35,48
20,49154.40126800537,409,71,14.696822166442871,93.03179168701172,,14.950626747948784,8.582499027252197,8.237874623674016e-05,34,47
21,51198.39532470703,409,71,14.667482376098633,92.78729248046875,,15.319675609983246,8.493184328079224,7.696136340726076e-05,33,47
22,51264.51963043213,395,85,14.02025318145752,94.0506362915039,,18.860528687299308,9.233150243759155,7.190023796286947e-05,28,46
23,53155.45468902588,409,71,14.102689743041992,92.60391235351562,,20.450162887573242,9.173889875411987,6.71719417412184e-05,34,47
24,53788.534912109375,419,61,14.7684965133667,89.73747253417969,,22.342799671625688,9.370543241500854,6.275458726041699e-05,36,47
25,48914.262786865234,410,70,15.051219940185547,90.54878234863281,,24.41534095151084,9.039498090744019,5.8627726400958704e-05,35,47
26,51227.06523132324,431,49,15.517400741577148,91.0672836303711,,26.359780652182444,8.581737041473389,5.47722557505166e-05,38,48
27,56487.255126953125,416,64,15.12740421295166,92.30769348144531,,27.950242934688443,9.095369100570679,5.117032817344494e-05,34,47
28,51870.49686431885,417,63,15.285371780395508,91.66667175292969,,29.66815764328529,8.972983598709106,4.780527019563836e-05,33,48
29,47911.39889526367,409,71,14.745721817016602,91.25917053222656,,31.678726577758788,8.391671180725098,4.4661504822319626e-05,34,47
30,54068.96356964111,404,76,14.287128448486328,93.25495147705078,,31.918869987863008,8.882914304733276,4.172447943147629e-05,28,44
31,52095.93125915527,414,66,14.898550987243652,91.84782409667969,,30.448839121851428,8.82923436164856,3.8980598409161886e-05,34,47
32,49722.68830871582,406,74,15.3472900390625,89.16255950927734,,34.50822586848818,8.42733359336853,3.641716021482767e-05,29,45
33,54162.26969909668,408,72,15.970588684082031,88.90931701660156,,32.34076875255954,9.020589113235474,3.402229858535777e-05,33,48
34,48140.210624694824,376,104,14.359042167663574,94.7473373413086,,33.30052488941257,9.483602523803711,3.178492760563852e-05,25,44
35,53885.82032775879,408,72,15.897059440612793,90.625,,32.71363083008797,9.595203161239624,2.9694690391391673e-05,33,46
36,50818.15232086182,407,73,15.825552940368652,90.17198944091797,,33.8099694332834,8.767775535583496,2.7741911146721807e-05,32,47
37,49933.52066040039,402,78,15.63432788848877,88.86815643310547,,34.01868438720703,8.924721002578735,2.591755037445059e-05,33,47
38,42969.55869293213,383,97,17.263708114624023,89.0992202758789,,32.05352746394642,8.897616386413574,2.4213163031904505e-05,29,46
39,47916.03593444824,402,78,16.798507690429688,89.6766128540039,,33.42962630041714,8.956478357315063,2.2620859438457447e-05,32,46
40,53443.345275878906,415,65,15.790361404418945,91.08434295654297,,33.662561829884844,9.170771360397339,2.1133268753867592e-05,33,48
41,48106.01782989502,395,85,15.777215003967285,89.81012725830078,,33.35855184752366,9.613627672195435,1.97435048583482e-05,33,47
42,48280.14100646973,398,82,16.83668327331543,88.25376892089844,,33.98831884739763,9.462970495223999,1.8445134476429758e-05,27,48
43,48630.93628692627,393,87,14.979643821716309,91.73027801513672,,34.90629886758739,9.11315631866455,1.7232147397057535e-05,29,48
44,47757.20162200928,409,71,16.400978088378906,89.42543029785156,,36.39329067029451,9.887143850326538,1.6098928652072037e-05,32,48
45,51656.803215026855,409,71,15.374083518981934,92.97066497802734,,33.92372958942995,9.02600622177124,1.504023252428547e-05,34,48
46,49270.48458862305,401,79,16.10723304748535,91.45885467529297,,36.87510936543093,9.820215702056885,1.405115826483646e-05,31,48
47,45225.43730926514,403,77,16.04218292236328,91.5012435913086,,36.45178718566895,8.81598949432373,1.3127127407417639e-05,31,47
48,53401.4206161499,403,77,15.878412246704102,93.23821258544922,,37.65823721116589,8.082441329956055,1.2263862574362724e-05,32,47
49,46133.39888000488,396,84,15.623737335205078,91.919189453125,,38.471884625298635,6.969834327697754,1.1457367676485572e-05,31,46
50,46084.94889831543,393,87,16.498727798461914,89.56742858886719,,38.72162292743551,7.735517501831055,1.0703909415015418e-05,30,47
