episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-62191.97250366211,138,1062,11.731884002685547,96.9202880859375,0.9970570301320114,0.6317168493987992,15.802229642868042,0.0003,2,9
2,-69231.40891265869,129,1071,11.031007766723633,95.73643493652344,0.9939853876930324,0.15971998164235657,16.452542066574097,0.0002989813740414403,1,11
3,-61363.970027923584,133,1067,11.25563907623291,96.99248504638672,0.991105759703856,0.20966516127662052,15.853447675704956,0.00029796620674569217,2,11
4,-66570.37472295761,148,1052,10.763513565063477,97.46621704101562,0.9880979539411268,0.34039883157520584,15.589346885681152,0.00029695448636914314,0,11
5,-60766.59790229797,149,1051,12.154362678527832,94.79866027832031,0.9852353821574301,0.4750312616427739,15.521817922592163,0.00029594620120805526,3,11
6,-67308.56318998337,151,1049,12.317880630493164,94.53642272949219,0.9822453918046511,0.7386361681150667,16.17051863670349,0.0002949413395984298,1,11
7,-59070.4294962883,152,1048,12.0,97.20394897460938,0.9794448792665295,1.2447554853654677,16.007232904434204,0.00029393988991587206,1,11
8,-64198.864935040474,155,1045,11.993548393249512,96.45161437988281,0.9765174311743957,1.646056359547835,15.933114051818848,0.0002929418405754571,2,10
9,-61864.80072593689,155,1045,12.645160675048828,96.29032135009766,0.9736884087747254,1.8415151787182642,16.592944383621216,0.0002919471800315958,3,12
10,-63077.063628196716,158,1042,11.113924026489258,98.5759506225586,0.970822873126891,2.509993029758334,15.465490818023682,0.0002909558967779009,3,10
11,-58932.297662734985,151,1049,11.503311157226562,98.01324462890625,0.9680549277120574,2.8565594054037526,15.850605726242065,0.00028996797934705427,2,12
12,-65557.75264549255,160,1040,11.006250381469727,96.25,0.9651170765678153,3.5702133774757385,17.00828742980957,0.0002889834163106743,2,10
13,-65784.22784090042,156,1044,12.256410598754883,97.75640869140625,0.9621881412083066,4.469123602816553,17.863479375839233,0.00028800219627918327,3,11
14,-66082.91734409332,168,1032,12.184523582458496,97.61904907226562,0.9592680945759263,5.917227511153077,16.196017026901245,0.00028702430790167603,2,13
15,-60867.31921386719,152,1048,11.921052932739258,96.21710968017578,0.9564890444123462,7.60573408906422,15.744917869567871,0.00028604973986578845,3,9
16,-60523.66916465759,161,1039,12.484472274780273,97.82608795166016,0.9537180453033727,9.657188464724829,16.102985382080078,0.0002850784808975667,3,11
17,-61872.27516460419,172,1028,13.174418449401855,98.11046600341797,0.9509112818334879,9.87299444898963,15.893038034439087,0.00028411051976133663,0,11
18,-61000.74412751198,151,1049,11.688741683959961,97.01986694335938,0.9481564417963053,12.676529644027589,16.562755584716797,0.00028314584525957403,0,10
19,-58245.02388763428,180,1020,13.038888931274414,96.94445037841797,0.945453121398464,15.902949929237366,16.32658076286316,0.00028218444623277495,1,15
20,-65514.18050289154,183,1017,13.584698677062988,95.35518646240234,0.9425838621704858,14.746028110836491,15.636925220489502,0.00028122631155932666,3,13
21,-59792.9872918129,154,1046,11.454545021057129,97.56493377685547,0.9398531471064023,18.593552116363767,16.00943398475647,0.00028027143015537894,2,12
22,-71835.11032485962,167,1033,11.904191970825195,96.70658874511719,0.9368282966242082,24.7225569656917,16.948336124420166,0.0002793197909747159,3,10
23,-64975.42339515686,166,1034,14.59638500213623,94.8795166015625,0.9339852119970775,28.038261019822322,16.040076971054077,0.0002783713830086282,2,13
24,-67738.5610909462,188,1012,13.388297080993652,96.14361572265625,0.9310649973528549,32.137865126132965,18.127848148345947,0.00027742619528578575,3,15
25,-59596.62605381012,183,1017,12.043715476989746,96.03824615478516,0.9283676530464737,37.63594230772957,15.638268232345581,0.0002764842168721106,3,13
26,-65911.3400440216,168,1032,13.303571701049805,96.2797622680664,0.9255502447634273,48.88931851676016,16.254318714141846,0.00027554543687065074,2,11
27,-66867.10747909546,183,1017,13.34426212310791,95.35518646240234,0.922698893912567,53.50289433038057,16.281818151474,0.0002746098444214537,2,11
28,-63781.5445458889,177,1023,15.0903959274292,93.6440658569336,0.9198986891683191,62.122441472429216,16.18699836730957,0.00027367742870144126,1,13
29,-64666.62983036041,181,1019,13.060773849487305,95.7182388305664,0.917106982479787,67.74681000998525,15.843078374862671,0.0002727481789242841,2,12
30,-62911.514337062836,164,1036,11.37195110321045,97.40853118896484,0.9143658551912827,62.32601792262151,16.61323618888855,0.0002718220843402769,3,11
