episode,reward,evacuated,died,avg_steps,avg_hp,epsilon,loss,duration,lr,evac_min,evac_max
1,-60233.059297561646,203,997,20.172412872314453,71.67487335205078,0.9969652020147396,0.02718579677413359,17.350970029830933,0.0003,5,11
2,-52200.052998542786,211,989,16.715641021728516,73.81517028808594,0.9941685034330059,0.02598335372558871,18.10279107093811,0.0002989813740414403,4,15
3,-52782.90718126297,195,1005,17.846155166625977,70.76923370361328,0.9914253059545616,0.03908255891874433,17.20341730117798,0.00029796620674569217,2,13
4,-59570.46590423584,206,994,19.854368209838867,71.11650848388672,0.9884620497450003,0.0477579810584967,19.698988676071167,0.00029695448636914314,4,11
5,-56951.090951919556,204,996,21.36274528503418,68.5049057006836,0.9855984231565947,0.07553711350238512,20.423352479934692,0.00029594620120805526,4,12
6,-49162.8547039032,234,966,20.418804168701172,70.4059829711914,0.9829241372870954,0.10764962573677807,18.942183256149292,0.0002949413395984298,5,15
7,-49006.746868133545,188,1012,18.25531768798828,71.94149017333984,0.9802571077247733,0.1438652889455779,19.09668731689453,0.00029393988991587206,4,14
8,-52496.56396007538,211,989,18.87677764892578,70.02369689941406,0.9775072788868473,0.14812164796424693,18.9388906955719,0.0002929418405754571,4,16
9,-54429.21340179443,212,988,20.410377502441406,69.10377502441406,0.97472027534021,0.16578179093137865,19.47913694381714,0.0002919471800315958,4,13
10,-58449.52265882492,217,983,20.608295440673828,70.39170837402344,0.9718069485458057,0.22936448328770123,20.252737283706665,0.0002909558967779009,4,14
11,-55544.152420043945,224,976,21.379465103149414,66.40625,0.968991572662259,0.23690608510422329,21.379596710205078,0.00028996797934705427,5,14
12,-62607.224986076355,220,980,22.154544830322266,68.5227279663086,0.9659619065130843,0.28150970466873226,21.057432651519775,0.0002889834163106743,3,15
13,-59172.47572040558,239,961,21.87029266357422,67.05020904541016,0.9630304072653602,0.32263186878778716,20.58250594139099,0.00028800219627918327,3,15
14,-52988.68505477905,230,970,20.47391128540039,69.89130401611328,0.9602404574838794,0.4230997794204288,19.856149435043335,0.00028702430790167603,4,15
15,-59392.66322517395,224,976,21.767858505249023,67.1875,0.9573704091996353,0.44406436131550714,20.20539355278015,0.00028604973986578845,5,14
16,-52650.116315841675,221,979,20.524887084960938,66.96833038330078,0.9546408185525733,0.4726815110733432,19.206427097320557,0.0002850784808975667,5,14
17,-46697.104378700256,248,952,22.294353485107422,65.42338562011719,0.9520066893509034,0.4826631451646487,19.398128986358643,0.00028411051976133663,7,13
18,-46298.01489543915,247,953,22.05668067932129,63.5627555847168,0.9494235500345418,0.5054999862687063,17.60339331626892,0.00028314584525957403,5,21
